,time,MPL,MOAS_prefix_num,MOAS_AS,MOAS,new_MOAS,MOAS_num,withdraw_num,peer_increase,peer_num,new_prefix_num,MOAS_Ann_num,own_Ann_num,new_sub_prefix,Victim_AS,Diff_Ann,duplicate_ann,withdraw_unique_prefix_num,withdraw_unique_prefix,diff_3,diff_2,diff_4,label_0,label_1,label_2,label_3,len_path8,len_path7,len_path9,len_path11,len_path12,ann_shorter_1,ann_longer_1,len_path14,ann_longer_3,diff_1,ann_shorter_3,len_path6,len_path4,ann_shorter_2,ann_longer_2,diff_6,diff_5,len_path10,ann_longer_0,ann_shorter_4,ann_longer_4,len_path5,len_path13,diff_7,ann_shorter_5,ann_longer_5,diff_8,ann_shorter_7,diff_10,ann_longer_6,ann_shorter_6,diff_9,len_path15
1587802680.0,2020-04-25 08:18:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,25,0,0,0,set(),24309,0,0,0,set(),,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587802740.0,2020-04-25 08:19:00,11,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,25,0,0,2,set(),24309,1,1,0,set(),,,1.0,0,0,0,0,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
1587802800.0,2020-04-25 08:20:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,25,0,0,0,set(),24309,0,0,0,set(),,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587802860.0,2020-04-25 08:21:00,7,0,"defaultdict(<class 'set'>, {})",set(),0,0,1,0,25,0,0,2,set(),24309,2,0,1,{'49.205.84.0/22'},,,1.0,0,0,0,0,,1.0,,,,,,1.0,1.0,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,
1587802920.0,2020-04-25 08:22:00,10,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,25,0,0,140,set(),24309,10,130,0,set(),3.0,1.0,3.0,0,0,0,0,4.0,3.0,2.0,,,3.0,2.0,,,3.0,,,,1.0,2.0,,,1.0,2.0,,,,,,,,,,,,,,
1587802980.0,2020-04-25 08:23:00,11,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,25,0,0,1,set(),24309,1,0,0,set(),,,1.0,0,0,0,0,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
1587803040.0,2020-04-25 08:24:00,14,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,25,0,0,1,set(),24309,1,0,0,set(),,,1.0,0,0,0,0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
1587803100.0,2020-04-25 08:25:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,25,0,0,0,set(),24309,0,0,0,set(),,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587803160.0,2020-04-25 08:26:00,8,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,25,0,0,3,set(),24309,2,1,0,set(),,,1.0,0,0,0,0,1.0,,,1.0,,,,,,,1.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,
1587803220.0,2020-04-25 08:27:00,14,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,25,0,0,1,set(),24309,1,0,0,set(),,,1.0,0,0,0,0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
1587803280.0,2020-04-25 08:28:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,25,0,0,0,set(),24309,0,0,0,set(),,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587803340.0,2020-04-25 08:29:00,11,0,"defaultdict(<class 'set'>, {})",set(),0,0,1,0,25,0,0,1,set(),24309,1,0,1,{'49.205.84.0/22'},,,1.0,0,0,0,0,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
1587803400.0,2020-04-25 08:30:00,14,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,25,0,0,1,set(),24309,1,0,0,set(),,,1.0,0,0,0,0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
1587803460.0,2020-04-25 08:31:00,11,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,25,0,0,1,set(),24309,1,0,0,set(),,,1.0,0,0,0,0,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
1587803520.0,2020-04-25 08:32:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,25,0,0,0,set(),24309,0,0,0,set(),,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587803580.0,2020-04-25 08:33:00,14,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,25,0,0,2,set(),24309,1,1,0,set(),,,1.0,0,0,0,0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
1587803640.0,2020-04-25 08:34:00,11,0,"defaultdict(<class 'set'>, {})",set(),0,0,1,0,25,0,0,1,set(),24309,1,0,1,{'49.205.84.0/22'},,,1.0,0,0,0,0,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
1587803700.0,2020-04-25 08:35:00,14,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,25,0,0,1,set(),24309,1,0,0,set(),,,1.0,0,0,0,0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
1587803760.0,2020-04-25 08:36:00,7,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,25,0,0,2,set(),24309,1,1,0,set(),1.0,,,0,0,0,0,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587803820.0,2020-04-25 08:37:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,25,0,0,0,set(),24309,0,0,0,set(),,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587803880.0,2020-04-25 08:38:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,25,0,0,0,set(),24309,0,0,0,set(),,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587803940.0,2020-04-25 08:39:00,11,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,25,0,0,2,set(),24309,1,1,0,set(),,,1.0,0,0,0,0,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
1587804000.0,2020-04-25 08:40:00,14,0,"defaultdict(<class 'set'>, {})",set(),0,0,1,0,25,0,0,1,set(),24309,1,0,1,{'49.205.84.0/22'},,,1.0,0,0,0,0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
1587804060.0,2020-04-25 08:41:00,7,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,25,0,0,2,set(),24309,2,0,0,set(),2.0,,,0,0,0,0,1.0,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1587804120.0,2020-04-25 08:42:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,25,0,0,0,set(),24309,0,0,0,set(),,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587804180.0,2020-04-25 08:43:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,25,0,0,0,set(),24309,0,0,0,set(),,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587804240.0,2020-04-25 08:44:00,11,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,25,0,0,1,set(),24309,1,0,0,set(),,,1.0,0,0,0,0,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
1587804300.0,2020-04-25 08:45:00,14,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,25,0,0,1,set(),24309,1,0,0,set(),,,1.0,0,0,0,0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
1587804360.0,2020-04-25 08:46:00,11,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,25,0,0,8,set(),24309,5,3,0,set(),2.0,1.0,2.0,0,0,0,0,2.0,1.0,1.0,1.0,,1.0,3.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
1587804420.0,2020-04-25 08:47:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,1,0,25,0,0,0,set(),24309,0,0,1,{'49.205.84.0/22'},,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587804480.0,2020-04-25 08:48:00,14,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,25,0,0,2,set(),24309,1,1,0,set(),,,1.0,0,0,0,0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
1587804540.0,2020-04-25 08:49:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,25,0,0,1,set(),24309,0,1,0,set(),,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587804600.0,2020-04-25 08:50:00,11,0,"defaultdict(<class 'set'>, {})",set(),0,0,1,0,25,0,0,2,set(),24309,2,0,1,{'49.205.84.0/22'},,,1.0,0,0,0,0,1.0,,,1.0,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
1587804660.0,2020-04-25 08:51:00,11,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,25,0,0,3,set(),24309,2,1,0,set(),,,2.0,0,0,0,0,,,,1.0,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,
1587804720.0,2020-04-25 08:52:00,14,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,25,0,0,3,set(),24309,1,2,0,set(),,,1.0,0,0,0,0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
1587804780.0,2020-04-25 08:53:00,11,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,25,0,0,3,set(),24309,2,1,0,set(),,,1.0,0,0,0,0,1.0,,,1.0,,,,,,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,
1587804840.0,2020-04-25 08:54:00,11,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,25,0,0,2,set(),24309,2,0,0,set(),,,2.0,0,0,0,0,,,,1.0,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,
1587804900.0,2020-04-25 08:55:00,10,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,25,0,0,79,set(),24309,7,72,0,set(),3.0,1.0,2.0,0,0,0,0,2.0,2.0,1.0,,,1.0,3.0,1.0,1.0,,,,,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,
1587804960.0,2020-04-25 08:56:00,11,0,"defaultdict(<class 'set'>, {})",set(),0,0,1,0,25,0,0,1,set(),24309,1,0,1,{'49.205.84.0/22'},,,1.0,0,0,0,0,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
1587805020.0,2020-04-25 08:57:00,7,0,"defaultdict(<class 'set'>, {})",set(),0,0,150,134,159,0,0,711,set(),24309,255,322,1,{'103.227.96.0/22'},15.0,50.0,10.0,0,0,0,0,124.0,194.0,33.0,1.0,6.0,32.0,59.0,,,164.0,2.0,22.0,,5.0,4.0,1.0,13.0,8.0,141.0,5.0,7.0,,1.0,2.0,,,,,,,,,
1587805080.0,2020-04-25 08:58:00,9,0,"defaultdict(<class 'set'>, {})",set(),0,0,198,21,180,0,0,123,set(),24309,62,40,1,{'103.227.96.0/22'},15.0,22.0,7.0,0,0,0,0,22.0,16.0,29.0,3.0,2.0,4.0,18.0,,1.0,15.0,,,,1.0,8.0,,2.0,10.0,29.0,,,,1.0,1.0,1.0,,,,,,,,
1587805140.0,2020-04-25 08:59:00,8,0,"defaultdict(<class 'set'>, {})",set(),0,0,19,3,183,0,0,193,set(),24309,11,179,1,{'103.227.96.0/22'},1.0,1.0,4.0,0,0,0,0,5.0,2.0,4.0,1.0,,2.0,3.0,1.0,,4.0,1.0,,,1.0,1.0,,,1.0,2.0,,,,,,,,,,1.0,1.0,,,
1587805200.0,2020-04-25 09:00:00,9,0,"defaultdict(<class 'set'>, {})",set(),0,0,14,0,183,0,0,15,set(),24309,10,5,2,"{'103.227.96.0/22', '49.205.84.0/22'}",2.0,2.0,3.0,0,0,0,0,2.0,1.0,4.0,1.0,,1.0,3.0,,,,1.0,,,1.0,2.0,2.0,1.0,1.0,1.0,,1.0,1.0,,,,,,,,,,,
1587805260.0,2020-04-25 09:01:00,12,0,"defaultdict(<class 'set'>, {})",set(),0,0,6,0,183,0,0,1,set(),24309,1,0,1,{'103.227.96.0/22'},,,1.0,0,0,0,0,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,
1587805320.0,2020-04-25 09:02:00,14,0,"defaultdict(<class 'set'>, {})",set(),0,0,2,0,183,0,0,1,set(),24309,1,0,2,"{'103.227.96.0/22', '49.205.84.0/22'}",,,1.0,0,0,0,0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
1587805380.0,2020-04-25 09:03:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,183,0,0,0,set(),24309,0,0,0,set(),,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587805440.0,2020-04-25 09:04:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,1,0,183,0,0,0,set(),24309,0,0,1,{'103.227.96.0/22'},,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587805500.0,2020-04-25 09:05:00,9,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,183,0,0,6,set(),24309,4,2,0,set(),1.0,1.0,1.0,0,0,0,0,2.0,1.0,1.0,,,2.0,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
1587805560.0,2020-04-25 09:06:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,183,0,0,0,set(),24309,0,0,0,set(),,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587805620.0,2020-04-25 09:07:00,7,0,"defaultdict(<class 'set'>, {})",set(),0,0,8,13,196,0,0,638,set(),24309,314,311,2,"{'103.227.96.0/22', '49.206.252.0/23'}",31.0,73.0,5.0,0,0,0,0,75.0,181.0,18.0,1.0,,83.0,73.0,,,199.0,2.0,47.0,,10.0,2.0,,2.0,2.0,140.0,1.0,,3.0,,3.0,3.0,,,,1.0,,,,
1587805680.0,2020-04-25 09:08:00,12,0,"defaultdict(<class 'set'>, {})",set(),0,0,12,16,212,0,0,400,set(),24309,156,228,2,"{'103.227.96.0/22', '49.206.252.0/23'}",13.0,30.0,7.0,0,0,0,0,34.0,90.0,12.0,3.0,1.0,77.0,8.0,,,105.0,,27.0,,2.0,3.0,,,4.0,65.0,1.0,,1.0,,1.0,,,,,,,,,
1587805740.0,2020-04-25 09:09:00,7,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,212,0,0,8,set(),24309,3,5,0,set(),,,,0,0,0,0,,3.0,,,,1.0,,,,3.0,,,,,,,,,2.0,,,,,,,,,,,,,,
1587805800.0,2020-04-25 09:10:00,9,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,212,0,0,38,set(),24309,7,31,0,set(),1.0,1.0,2.0,0,0,0,0,2.0,2.0,1.0,1.0,,3.0,2.0,1.0,,2.0,1.0,,,,,,,,,,1.0,,,1.0,,,,,,,,,
1587805860.0,2020-04-25 09:11:00,8,0,"defaultdict(<class 'set'>, {})",set(),0,0,25,1,213,0,0,1032,set(),24309,511,520,2,"{'49.206.252.0/23', '106.51.16.0/22'}",31.0,125.0,7.0,0,0,0,0,122.0,284.0,34.0,2.0,,125.0,144.0,,,345.0,1.0,62.0,,5.0,2.0,,2.0,5.0,234.0,,,3.0,,1.0,,,,,,,,,
1587805920.0,2020-04-25 09:12:00,7,0,"defaultdict(<class 'set'>, {})",set(),0,0,7,2,215,0,0,148,set(),24309,61,85,3,"{'103.227.96.0/22', '49.206.252.0/23', '49.205.84.0/22'}",6.0,16.0,1.0,0,0,0,0,16.0,32.0,5.0,1.0,,29.0,8.0,,,38.0,,6.0,,,1.0,,,3.0,23.0,,,,,,,,,,,,,,
1587805980.0,2020-04-25 09:13:00,8,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,215,0,0,6,set(),24309,4,2,0,set(),,2.0,,0,0,0,0,2.0,1.0,1.0,,,1.0,1.0,,,2.0,,,,,,,,,2.0,,,,,,,,,,,,,,
1587806040.0,2020-04-25 09:14:00,14,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,215,0,0,1,set(),24309,1,0,0,set(),,,,0,0,0,0,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,
1587806100.0,2020-04-25 09:15:00,11,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,215,0,0,4,set(),24309,4,0,0,set(),2.0,,1.0,0,0,0,0,1.0,1.0,,1.0,1.0,2.0,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
1587806160.0,2020-04-25 09:16:00,10,0,"defaultdict(<class 'set'>, {})",set(),0,0,1,0,215,0,0,29,set(),24309,16,13,1,{'49.205.84.0/22'},2.0,4.0,5.0,0,0,0,0,3.0,,2.0,4.0,,4.0,4.0,,1.0,2.0,1.0,,,2.0,2.0,,3.0,7.0,2.0,,,,,,,,,,,,,,
1587806220.0,2020-04-25 09:17:00,11,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,215,0,0,95,set(),24309,44,51,0,set(),4.0,10.0,12.0,0,0,0,0,10.0,,5.0,11.0,,10.0,7.0,1.0,6.0,3.0,5.0,2.0,,5.0,5.0,2.0,13.0,14.0,3.0,1.0,2.0,,1.0,,,,,,,,,,
1587806280.0,2020-04-25 09:18:00,8,0,"defaultdict(<class 'set'>, {})",set(),0,0,1,0,215,0,0,39,set(),24309,18,21,1,{'49.205.84.0/22'},2.0,3.0,6.0,0,0,0,0,6.0,,1.0,3.0,,1.0,3.0,,1.0,,3.0,1.0,,3.0,3.0,1.0,5.0,7.0,2.0,1.0,,,,1.0,,1.0,,,,,,,
1587806340.0,2020-04-25 09:19:00,11,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,215,0,0,1,set(),24309,1,0,0,set(),,,1.0,0,0,0,0,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
1587806400.0,2020-04-25 09:20:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,215,0,0,1,set(),24309,0,1,0,set(),,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587806460.0,2020-04-25 09:21:00,11,0,"defaultdict(<class 'set'>, {})",set(),0,0,1,0,215,0,0,6,set(),24309,4,2,1,{'49.205.84.0/22'},2.0,,2.0,0,0,0,0,1.0,1.0,,1.0,,1.0,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,
1587806520.0,2020-04-25 09:22:00,11,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,215,0,0,3,set(),24309,2,1,0,set(),,,2.0,0,0,0,0,,,,1.0,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,
1587806580.0,2020-04-25 09:23:00,11,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,215,0,0,2,set(),24309,2,0,0,set(),,,2.0,0,0,0,0,,,,1.0,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,
1587806640.0,2020-04-25 09:24:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,215,0,0,0,set(),24309,0,0,0,set(),,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587806700.0,2020-04-25 09:25:00,14,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,215,0,0,1,set(),24309,1,0,0,set(),,,1.0,0,0,0,0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
1587806760.0,2020-04-25 09:26:00,14,0,"defaultdict(<class 'set'>, {})",set(),0,0,1,0,215,0,0,8,set(),24309,6,2,1,{'49.205.84.0/22'},2.0,1.0,3.0,0,0,0,0,2.0,1.0,1.0,1.0,,1.0,3.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,
1587806820.0,2020-04-25 09:27:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,215,0,0,0,set(),24309,0,0,0,set(),,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587806880.0,2020-04-25 09:28:00,8,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,215,0,0,24,set(),24309,14,10,0,set(),1.0,4.0,1.0,0,0,0,0,4.0,6.0,3.0,1.0,,1.0,2.0,,,8.0,1.0,,,,,,,,10.0,,,,,,,,,,,,,,
1587806940.0,2020-04-25 09:29:00,8,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,215,0,0,21,set(),24309,14,7,0,set(),1.0,4.0,1.0,0,0,0,0,10.0,2.0,1.0,,,3.0,1.0,1.0,1.0,8.0,,,,,1.0,,,,8.0,,,,,,,,,,,,,,
1587807000.0,2020-04-25 09:30:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,1,0,215,0,0,0,set(),24309,0,0,1,{'49.205.84.0/22'},,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587807060.0,2020-04-25 09:31:00,9,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,215,0,0,7,set(),24309,5,2,0,set(),1.0,1.0,1.0,0,0,0,0,3.0,1.0,1.0,,,2.0,2.0,,,2.0,,,,,,,,,1.0,,,,,,,,,,,,,,
1587807120.0,2020-04-25 09:32:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,215,0,0,1,set(),24309,0,1,0,set(),,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587807180.0,2020-04-25 09:33:00,7,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,215,0,0,13,set(),24309,1,12,0,set(),,,,0,0,0,0,,1.0,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,
1587807240.0,2020-04-25 09:34:00,7,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,215,0,0,15,set(),24309,2,13,0,set(),,,,0,0,0,0,1.0,1.0,,,,1.0,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,
1587807300.0,2020-04-25 09:35:00,11,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,215,0,0,3,set(),24309,2,1,0,set(),,1.0,1.0,0,0,0,0,1.0,,,1.0,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,
1587807360.0,2020-04-25 09:36:00,14,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,215,0,0,3,set(),24309,3,0,0,set(),1.0,,1.0,0,0,0,0,1.0,1.0,,,,2.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
1587807420.0,2020-04-25 09:37:00,11,0,"defaultdict(<class 'set'>, {})",set(),0,0,1,0,215,0,0,2,set(),24309,1,1,1,{'103.227.96.0/22'},,,1.0,0,0,0,0,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
1587807480.0,2020-04-25 09:38:00,14,0,"defaultdict(<class 'set'>, {})",set(),0,0,1,0,215,0,0,1,set(),24309,1,0,1,{'49.205.84.0/22'},,,1.0,0,0,0,0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
1587807540.0,2020-04-25 09:39:00,11,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,215,0,0,1,set(),24309,1,0,0,set(),,,1.0,0,0,0,0,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
1587807600.0,2020-04-25 09:40:00,10,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,215,0,0,89,set(),24309,8,81,0,set(),4.0,1.0,2.0,0,0,0,0,3.0,2.0,1.0,,,1.0,4.0,1.0,1.0,,,,,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,
1587807660.0,2020-04-25 09:41:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,215,0,0,0,set(),24309,0,0,0,set(),,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587807720.0,2020-04-25 09:42:00,11,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,215,0,0,2,set(),24309,1,1,0,set(),,,1.0,0,0,0,0,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
1587807780.0,2020-04-25 09:43:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,1,0,215,0,0,6,set(),24309,0,6,1,{'49.205.84.0/22'},,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587807840.0,2020-04-25 09:44:00,14,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,215,0,0,1,set(),24309,1,0,0,set(),,,1.0,0,0,0,0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
1587807900.0,2020-04-25 09:45:00,11,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,215,0,0,2,set(),24309,1,1,0,set(),,,1.0,0,0,0,0,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
1587807960.0,2020-04-25 09:46:00,8,0,"defaultdict(<class 'set'>, {})",set(),0,0,1,0,215,0,0,97,set(),24309,11,86,1,{'49.205.84.0/22'},3.0,4.0,1.0,0,0,0,0,4.0,4.0,2.0,,,2.0,3.0,,,1.0,,,,2.0,1.0,2.0,,1.0,3.0,,,,,,,,,,,,,,
1587808020.0,2020-04-25 09:47:00,7,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,215,0,0,13,set(),24309,7,6,0,set(),,3.0,1.0,0,0,0,0,1.0,3.0,1.0,,,1.0,,1.0,1.0,2.0,,,,,1.0,,1.0,1.0,4.0,,,,,,,,,,,,,,
1587808080.0,2020-04-25 09:48:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,215,0,0,1,set(),24309,0,1,0,set(),,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587808140.0,2020-04-25 09:49:00,8,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,215,0,0,2,set(),24309,2,0,0,set(),,,,0,0,0,0,1.0,1.0,,,,,,,,2.0,,,,,,,,,2.0,,,,,,,,,,,,,,
1587808200.0,2020-04-25 09:50:00,11,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,215,0,0,10,set(),24309,2,8,0,set(),,,1.0,0,0,0,0,,1.0,,1.0,,,,,,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,
1587808260.0,2020-04-25 09:51:00,8,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,215,0,0,15,set(),24309,4,11,0,set(),1.0,,1.0,0,0,0,0,2.0,1.0,,,,,1.0,1.0,1.0,1.0,,,,1.0,,1.0,,,1.0,,,,,,,,,,,,,,
1587808320.0,2020-04-25 09:52:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,215,0,0,5,set(),24309,0,5,0,set(),,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
