,time,MPL,MOAS_prefix_num,MOAS_AS,MOAS,new_MOAS,MOAS_num,withdraw_num,peer_increase,peer_num,new_prefix_num,MOAS_Ann_num,own_Ann_num,new_sub_prefix,Victim_AS,Diff_Ann,duplicate_ann,withdraw_unique_prefix_num,withdraw_unique_prefix,diff_1,diff_3,diff_2,diff_7,label_0,label_1,label_2,label_3,len_path4,len_path5,len_path2,len_path9,len_path3,ann_shorter_3,ann_shorter_6,ann_longer_1,ann_longer_2,ann_longer_0,ann_longer_4,diff_4,len_path6,ann_shorter_2,ann_shorter_1,ann_longer_3,len_path7,ann_longer_6,diff_6,ann_shorter_4,ann_longer_7,diff_5,ann_shorter_5,ann_longer_5,len_path8,len_path10,diff_8,ann_shorter_7,len_path11,len_path12,diff_9,diff_11,len_path13,ann_shorter_9,ann_longer_8,ann_shorter_8,diff_10,diff_12,len_path14,ann_longer_9,ann_longer_10,ann_longer_11,ann_longer_12,diff_13,len_path15,ann_shorter_10
1587797580.0,2020-04-25 06:53:00,4,0,"defaultdict(<class 'set'>, {})",set(),0,0,9,0,271,0,0,564,set(),13335,216,348,2,"{'8.18.195.0/24', '162.158.43.0/24'}",89.0,28.0,86.0,,0,0,0,0,77.0,36.0,10.0,,80.0,5.0,,62.0,11.0,66.0,3.0,11.0,12.0,13.0,47.0,7.0,1.0,,,1.0,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,
1587797640.0,2020-04-25 06:54:00,5,0,"defaultdict(<class 'set'>, {})",set(),0,0,10,0,271,0,0,808,set(),13335,287,521,2,"{'8.18.195.0/24', '162.158.43.0/24'}",99.0,38.0,139.0,,0,0,0,0,123.0,49.0,13.0,,86.0,5.0,,79.0,11.0,82.0,1.0,10.0,13.0,12.0,90.0,6.0,3.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
1587797700.0,2020-04-25 06:55:00,3,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,271,0,0,17,set(),13335,3,14,0,set(),1.0,,2.0,,0,0,0,0,1.0,,,,2.0,,,,,1.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587797760.0,2020-04-25 06:56:00,6,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,271,0,0,119,set(),13335,29,90,0,set(),,16.0,9.0,,0,0,0,0,4.0,13.0,,,4.0,,,5.0,9.0,2.0,1.0,3.0,7.0,1.0,4.0,7.0,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
1587797820.0,2020-04-25 06:57:00,3,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,271,0,0,61,set(),13335,16,45,0,set(),,,13.0,,0,0,0,0,7.0,,,,8.0,1.0,,6.0,,,,3.0,1.0,1.0,7.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587797880.0,2020-04-25 06:58:00,4,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,271,0,0,26,set(),13335,6,20,0,set(),2.0,2.0,2.0,,0,0,0,0,2.0,2.0,1.0,,1.0,1.0,,1.0,2.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587797940.0,2020-04-25 06:59:00,2,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,271,0,0,43,set(),13335,25,18,0,set(),7.0,4.0,12.0,,0,0,0,0,5.0,,12.0,,8.0,3.0,,5.0,,1.0,,1.0,,5.0,9.0,,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
1587798000.0,2020-04-25 07:00:00,2,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,271,0,0,5,set(),13335,2,3,0,set(),2.0,,,,0,0,0,0,,,2.0,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587798060.0,2020-04-25 07:01:00,4,0,"defaultdict(<class 'set'>, {})",set(),0,0,5,0,271,0,0,169,set(),13335,56,113,2,"{'173.245.49.0/24', '162.158.228.0/22'}",13.0,20.0,15.0,,0,0,0,0,13.0,15.0,3.0,,17.0,6.0,,16.0,6.0,7.0,1.0,7.0,4.0,1.0,9.0,9.0,2.0,,1.0,,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,
1587798120.0,2020-04-25 07:02:00,4,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,271,0,0,24,set(),13335,8,16,0,set(),1.0,,7.0,,0,0,0,0,4.0,,,,4.0,,,3.0,,1.0,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587798180.0,2020-04-25 07:03:00,3,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,271,0,0,55,set(),13335,15,40,0,set(),,1.0,13.0,,0,0,0,0,7.0,,,,8.0,,,6.0,,,,1.0,,2.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587798240.0,2020-04-25 07:04:00,2,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,271,0,0,4,set(),13335,1,3,0,set(),1.0,,,,0,0,0,0,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587798300.0,2020-04-25 07:05:00,3,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,271,0,0,72,set(),13335,15,57,0,set(),,3.0,12.0,,0,0,0,0,6.0,3.0,,,6.0,,,6.0,,3.0,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587798360.0,2020-04-25 07:06:00,3,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,271,0,0,67,set(),13335,10,57,0,set(),,2.0,8.0,,0,0,0,0,4.0,1.0,,,5.0,,,4.0,,,,,,1.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587798420.0,2020-04-25 07:07:00,3,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,271,0,0,84,set(),13335,2,82,0,set(),2.0,,,,0,0,0,0,1.0,,,,1.0,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587798480.0,2020-04-25 07:08:00,2,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,271,0,0,79,set(),13335,25,54,0,set(),3.0,2.0,20.0,,0,0,0,0,10.0,1.0,3.0,,11.0,1.0,,10.0,1.0,,,,,3.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587798540.0,2020-04-25 07:09:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,271,0,0,2,set(),13335,0,2,0,set(),,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587798600.0,2020-04-25 07:10:00,2,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,271,0,0,22,set(),13335,9,13,0,set(),1.0,,8.0,,0,0,0,0,3.0,,1.0,,5.0,,,3.0,,1.0,,,,1.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587798660.0,2020-04-25 07:11:00,3,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,271,0,0,28,set(),13335,14,14,0,set(),8.0,3.0,3.0,,0,0,0,0,1.0,,11.0,,2.0,3.0,,1.0,,,,,,2.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587798720.0,2020-04-25 07:12:00,3,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,271,0,0,53,set(),13335,21,32,0,set(),1.0,,20.0,,0,0,0,0,10.0,,,,11.0,,,10.0,,1.0,,,,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587798780.0,2020-04-25 07:13:00,4,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,271,0,0,62,set(),13335,6,56,0,set(),2.0,1.0,3.0,,0,0,0,0,3.0,,2.0,,1.0,,,,,3.0,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587798840.0,2020-04-25 07:14:00,3,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,271,0,0,17,set(),13335,7,10,0,set(),1.0,,6.0,,0,0,0,0,3.0,,1.0,,3.0,,,3.0,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587798900.0,2020-04-25 07:15:00,3,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,271,0,0,38,set(),13335,14,24,0,set(),,,14.0,,0,0,0,0,7.0,,,,7.0,,,7.0,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587798960.0,2020-04-25 07:16:00,3,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,271,0,0,10,set(),13335,6,4,0,set(),1.0,1.0,4.0,,0,0,0,0,1.0,,3.0,,2.0,1.0,,1.0,,1.0,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587799020.0,2020-04-25 07:17:00,3,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,271,0,0,23,set(),13335,8,15,0,set(),,,8.0,,0,0,0,0,4.0,,,,4.0,,,4.0,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587799080.0,2020-04-25 07:18:00,7,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,271,0,0,36,set(),13335,15,21,0,set(),1.0,1.0,11.0,,0,0,0,0,6.0,1.0,1.0,1.0,4.0,1.0,,5.0,4.0,,,,,1.0,4.0,,2.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587799140.0,2020-04-25 07:19:00,4,0,"defaultdict(<class 'set'>, {})",set(),0,0,18,0,271,0,0,1128,set(),13335,90,1038,6,"{'172.64.96.0/20', '162.158.232.0/22', '172.64.128.0/20', '172.64.160.0/20', '172.68.112.0/22', '8.44.2.0/24'}",32.0,12.0,44.0,,0,0,0,0,24.0,4.0,11.0,,51.0,3.0,,18.0,1.0,18.0,,1.0,,12.0,37.0,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
1587799200.0,2020-04-25 07:20:00,3,0,"defaultdict(<class 'set'>, {})",set(),0,0,6,0,271,0,0,119,set(),13335,31,88,3,"{'172.64.128.0/20', '172.64.160.0/20', '172.64.96.0/20'}",10.0,1.0,20.0,,0,0,0,0,13.0,1.0,3.0,,14.0,1.0,,7.0,1.0,8.0,,,,2.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587799260.0,2020-04-25 07:21:00,3,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,271,0,0,41,set(),13335,9,32,0,set(),1.0,,8.0,,0,0,0,0,5.0,,,,4.0,,,4.0,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587799320.0,2020-04-25 07:22:00,3,0,"defaultdict(<class 'set'>, {})",set(),0,0,4,0,271,0,0,426,set(),13335,67,359,4,"{'104.31.64.0/20', '104.27.128.0/20', '104.31.80.0/20', '104.24.96.0/20'}",42.0,2.0,23.0,,0,0,0,0,9.0,1.0,24.0,,33.0,2.0,,14.0,1.0,12.0,,,,6.0,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587799380.0,2020-04-25 07:23:00,3,0,"defaultdict(<class 'set'>, {})",set(),0,0,1,0,271,0,0,70,set(),13335,16,54,1,{'173.245.49.0/24'},12.0,1.0,1.0,,0,0,0,0,,1.0,5.0,,9.0,1.0,,2.0,,4.0,1.0,2.0,1.0,,7.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1587799440.0,2020-04-25 07:24:00,2,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,271,0,0,30,set(),13335,9,21,0,set(),3.0,,6.0,,0,0,0,0,4.0,,1.0,,4.0,,,3.0,,1.0,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587799500.0,2020-04-25 07:25:00,3,0,"defaultdict(<class 'set'>, {})",set(),0,0,1,0,271,0,0,40,set(),13335,15,25,1,{'103.21.244.0/24'},,,14.0,,0,0,0,0,7.0,,,,7.0,,,7.0,,,1.0,1.0,1.0,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587799560.0,2020-04-25 07:26:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,271,0,0,2,set(),13335,0,2,0,set(),,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587799620.0,2020-04-25 07:27:00,3,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,271,0,0,24,set(),13335,9,15,0,set(),1.0,1.0,7.0,,0,0,0,0,4.0,,1.0,,4.0,1.0,,4.0,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587799680.0,2020-04-25 07:28:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,271,0,0,4,set(),13335,0,4,0,set(),,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587799740.0,2020-04-25 07:29:00,4,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,271,0,0,25,set(),13335,10,15,0,set(),2.0,,8.0,,0,0,0,0,5.0,,,,5.0,,,5.0,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587799800.0,2020-04-25 07:30:00,4,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,271,0,0,12,set(),13335,2,10,0,set(),,,2.0,,0,0,0,0,1.0,,1.0,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587799860.0,2020-04-25 07:31:00,4,0,"defaultdict(<class 'set'>, {})",set(),0,0,3,0,271,0,0,123,set(),13335,52,71,3,"{'8.20.122.0/24', '8.9.231.0/24', '8.46.114.0/24'}",13.0,4.0,35.0,,0,0,0,0,28.0,2.0,,,21.0,,,19.0,4.0,11.0,,,1.0,2.0,15.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587799920.0,2020-04-25 07:32:00,4,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,271,0,0,306,set(),13335,27,279,0,set(),12.0,5.0,10.0,,0,0,0,0,14.0,4.0,6.0,,3.0,1.0,,4.0,7.0,8.0,,,,3.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587799980.0,2020-04-25 07:33:00,3,0,"defaultdict(<class 'set'>, {})",set(),0,0,7,0,271,0,0,122,set(),13335,28,94,7,"{'172.68.64.0/22', '173.245.63.0/24', '188.114.104.0/24', '172.69.60.0/22', '162.158.76.0/22', '173.245.54.0/24', '172.69.160.0/24'}",11.0,,17.0,,0,0,0,0,14.0,2.0,3.0,,9.0,,,5.0,1.0,14.0,,,,1.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587800040.0,2020-04-25 07:34:00,3,0,"defaultdict(<class 'set'>, {})",set(),0,0,5,0,271,0,0,53,set(),13335,24,29,1,{'173.245.49.0/24'},10.0,,13.0,,0,0,0,0,8.0,,4.0,,12.0,1.0,,7.0,2.0,3.0,,1.0,,2.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587800100.0,2020-04-25 07:35:00,3,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,271,0,0,21,set(),13335,7,14,0,set(),1.0,,6.0,,0,0,0,0,3.0,,,,4.0,,,4.0,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587800160.0,2020-04-25 07:36:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,271,0,0,0,set(),13335,0,0,0,set(),,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587800220.0,2020-04-25 07:37:00,3,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,271,0,0,36,set(),13335,14,22,0,set(),,,14.0,,0,0,0,0,7.0,,,,7.0,,,7.0,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587800280.0,2020-04-25 07:38:00,3,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,271,0,0,19,set(),13335,6,13,0,set(),,,6.0,,0,0,0,0,3.0,,,,3.0,,,3.0,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587800340.0,2020-04-25 07:39:00,0,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,271,0,0,0,set(),13335,0,0,0,set(),,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587800400.0,2020-04-25 07:40:00,3,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,271,0,0,18,set(),13335,6,12,0,set(),,,6.0,,0,0,0,0,3.0,,,,3.0,,,3.0,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587800460.0,2020-04-25 07:41:00,3,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,271,0,0,18,set(),13335,6,12,0,set(),,,6.0,,0,0,0,0,3.0,,,,3.0,,,3.0,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587800520.0,2020-04-25 07:42:00,4,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,271,0,0,33,set(),13335,12,21,0,set(),4.0,,8.0,,0,0,0,0,7.0,,1.0,,4.0,,,4.0,,3.0,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587800580.0,2020-04-25 07:43:00,2,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,271,0,0,121,set(),13335,50,71,0,set(),34.0,1.0,15.0,,0,0,0,0,44.0,1.0,4.0,,1.0,1.0,,1.0,1.0,43.0,,,,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587800640.0,2020-04-25 07:44:00,3,0,"defaultdict(<class 'set'>, {})",set(),0,0,1,0,271,0,0,133,set(),13335,60,73,1,{'173.245.49.0/24'},36.0,,24.0,,0,0,0,0,42.0,,7.0,,11.0,,,10.0,1.0,35.0,,,,,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587800700.0,2020-04-25 07:45:00,4,0,"defaultdict(<class 'set'>, {})",set(),0,0,2,0,271,0,0,94,set(),13335,38,56,1,{'173.245.49.0/24'},24.0,,14.0,,0,0,0,0,25.0,,2.0,,11.0,,,10.0,,20.0,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587800760.0,2020-04-25 07:46:00,4,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,271,0,0,45,set(),13335,1,44,0,set(),1.0,,,,0,0,0,0,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587800820.0,2020-04-25 07:47:00,3,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,271,0,0,67,set(),13335,15,52,0,set(),2.0,1.0,12.0,,0,0,0,0,8.0,1.0,1.0,,5.0,1.0,,7.0,1.0,1.0,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587800880.0,2020-04-25 07:48:00,4,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,271,0,0,24,set(),13335,10,14,0,set(),2.0,,8.0,,0,0,0,0,5.0,,,,5.0,,,6.0,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587800940.0,2020-04-25 07:49:00,5,0,"defaultdict(<class 'set'>, {})",set(),0,0,5,0,271,0,0,119,set(),13335,36,83,5,"{'162.158.177.0/24', '162.158.179.0/24', '162.158.178.0/24', '108.162.223.0/24', '162.158.176.0/24'}",16.0,2.0,17.0,,0,0,0,0,21.0,11.0,,,3.0,1.0,,6.0,4.0,19.0,,1.0,1.0,,5.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587801000.0,2020-04-25 07:50:00,3,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,271,0,0,87,set(),13335,16,71,0,set(),4.0,,12.0,,0,0,0,0,8.0,2.0,,,5.0,,,4.0,1.0,6.0,,,1.0,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587801060.0,2020-04-25 07:51:00,3,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,271,0,0,20,set(),13335,6,14,0,set(),,,6.0,,0,0,0,0,3.0,,,,3.0,,,3.0,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587801120.0,2020-04-25 07:52:00,3,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,271,0,0,274,set(),13335,17,257,0,set(),4.0,1.0,11.0,1.0,0,0,0,0,8.0,2.0,1.0,1.0,5.0,1.0,,7.0,1.0,3.0,1.0,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587801180.0,2020-04-25 07:53:00,3,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,271,0,0,5,set(),13335,1,4,0,set(),1.0,,,,0,0,0,0,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587801240.0,2020-04-25 07:54:00,3,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,271,0,0,86,set(),13335,16,70,0,set(),4.0,,12.0,,0,0,0,0,6.0,,3.0,,7.0,,,6.0,,,,,,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587801300.0,2020-04-25 07:55:00,3,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,271,0,0,206,set(),13335,23,183,0,set(),12.0,,11.0,,0,0,0,0,10.0,,5.0,,8.0,,,7.0,2.0,3.0,,,,,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587801360.0,2020-04-25 07:56:00,3,0,"defaultdict(<class 'set'>, {})",set(),0,0,1,0,271,0,0,144,set(),13335,30,114,1,{'173.245.49.0/24'},24.0,,6.0,,0,0,0,0,4.0,,7.0,,19.0,,,7.0,,10.0,,,,1.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587801420.0,2020-04-25 07:57:00,3,0,"defaultdict(<class 'set'>, {})",set(),0,0,1,0,271,0,0,146,set(),13335,35,111,1,{'173.245.49.0/24'},4.0,2.0,28.0,1.0,0,0,0,0,17.0,2.0,2.0,,14.0,1.0,,15.0,1.0,2.0,,,,2.0,13.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
1587801480.0,2020-04-25 07:58:00,3,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,271,0,0,45,set(),13335,1,44,0,set(),,,1.0,,0,0,0,0,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587801540.0,2020-04-25 07:59:00,3,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,271,0,0,20,set(),13335,7,13,0,set(),,,7.0,,0,0,0,0,3.0,,1.0,,3.0,,,3.0,,,,,,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587801600.0,2020-04-25 08:00:00,3,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,271,0,0,24,set(),13335,8,16,0,set(),,,8.0,,0,0,0,0,4.0,,,,4.0,,,4.0,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587801660.0,2020-04-25 08:01:00,4,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,271,0,0,26,set(),13335,9,17,0,set(),5.0,1.0,3.0,,0,0,0,0,5.0,,,,3.0,,,4.0,3.0,1.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587801720.0,2020-04-25 08:02:00,3,0,"defaultdict(<class 'set'>, {})",set(),0,0,3,0,271,0,0,48,set(),13335,22,26,1,{'173.245.49.0/24'},8.0,,14.0,,0,0,0,0,7.0,,3.0,,12.0,,,10.0,2.0,2.0,,,,3.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587801780.0,2020-04-25 08:03:00,5,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,271,0,0,23,set(),13335,10,13,0,set(),,1.0,9.0,,0,0,0,0,4.0,1.0,,,5.0,,,4.0,,,,,,,5.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587801840.0,2020-04-25 08:04:00,3,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,271,0,0,34,set(),13335,12,22,0,set(),,,12.0,,0,0,0,0,6.0,,,,6.0,,,6.0,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587801900.0,2020-04-25 08:05:00,4,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,271,0,0,15,set(),13335,2,13,0,set(),1.0,,1.0,,0,0,0,0,1.0,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587801960.0,2020-04-25 08:06:00,2,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,271,0,0,43,set(),13335,17,26,0,set(),6.0,,11.0,,0,0,0,0,4.0,1.0,8.0,,4.0,,,4.0,,,,,,2.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587802020.0,2020-04-25 08:07:00,4,0,"defaultdict(<class 'set'>, {})",set(),0,0,2,0,271,0,0,75,set(),13335,28,47,1,{'173.245.49.0/24'},14.0,2.0,12.0,,0,0,0,0,7.0,2.0,12.0,,7.0,1.0,,4.0,1.0,3.0,,,,3.0,15.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587802080.0,2020-04-25 08:08:00,4,0,"defaultdict(<class 'set'>, {})",set(),0,0,5,0,271,0,0,83,set(),13335,34,49,1,{'173.245.49.0/24'},21.0,1.0,11.0,,0,0,0,0,9.0,1.0,5.0,,19.0,,,15.0,1.0,5.0,,1.0,,,11.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1587802140.0,2020-04-25 08:09:00,3,0,"defaultdict(<class 'set'>, {})",set(),0,0,1,0,271,0,0,13,set(),13335,9,4,1,{'173.245.49.0/24'},3.0,2.0,4.0,,0,0,0,0,1.0,2.0,3.0,,3.0,2.0,,3.0,1.0,1.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587802200.0,2020-04-25 08:10:00,6,0,"defaultdict(<class 'set'>, {})",set(),0,0,0,0,271,0,0,78,set(),13335,29,49,0,set(),4.0,1.0,23.0,,0,0,0,0,10.0,4.0,2.0,,8.0,,,10.0,2.0,5.0,,1.0,4.0,,10.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587802260.0,2020-04-25 08:11:00,5,0,"defaultdict(<class 'set'>, {})",set(),0,0,26,0,271,0,0,133,set(),13335,26,107,11,"{'172.68.29.0/24', '172.69.252.0/24', '162.158.143.0/24', '172.69.157.0/24', '8.14.203.0/24', '172.69.72.0/22', '8.14.201.0/24', '172.68.104.0/22', '172.68.120.0/23', '172.69.184.0/22', '172.68.28.0/24'}",5.0,4.0,15.0,,0,0,0,0,9.0,4.0,,,5.0,1.0,,10.0,,6.0,,2.0,6.0,,8.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
